"Pop_Code","Plant_ID","Year","yday","Site","Latitude","Longitude"
"769","1_BEF_S13_5_11",2010,193,"1_BEF",39.059479,-78.059835
"770","1_BEF_J11_5_12",2010,175,"1_BEF",39.059479,-78.059835
"771","1_BEF_E13_5_13",2010,184,"1_BEF",39.059479,-78.059835
"772","1_BEF_S6_5_16",2010,182,"1_BEF",39.059479,-78.059835
"773","1_BEF_S20_5_17",2010,188,"1_BEF",39.059479,-78.059835
"774","1_BEF_J15_5_18",2010,182,"1_BEF",39.059479,-78.059835
"775","1_BEF_A22_5_19",2010,176,"1_BEF",39.059479,-78.059835
"776","1_BEF_S20_5_20",2010,185,"1_BEF",39.059479,-78.059835
"777","1_BEF_J17_5_21",2010,176,"1_BEF",39.059479,-78.059835
"778","1_BEF_S9_5_22",2010,188,"1_BEF",39.059479,-78.059835
"779","1_BEF_J10_6_1",2010,188,"1_BEF",39.059479,-78.059835
"780","1_BEF_A22_6_2",2010,175,"1_BEF",39.059479,-78.059835
"781","1_BEF_T1_6_3",2010,177,"1_BEF",39.059479,-78.059835
"782","1_BEF_J21_6_4",2010,190,"1_BEF",39.059479,-78.059835
"783","1_BEF_C29_6_7",2010,177,"1_BEF",39.059479,-78.059835
"784","1_BEF_A20_6_8",2010,177,"1_BEF",39.059479,-78.059835
"785","1_BEF_T10_6_9",2010,175,"1_BEF",39.059479,-78.059835
"786","1_BEF_E25_6_10",2010,190,"1_BEF",39.059479,-78.059835
"787","1_BEF_E18_6_11",2010,183,"1_BEF",39.059479,-78.059835
"788","1_BEF_J25_6_12",2010,182,"1_BEF",39.059479,-78.059835
"789","1_BEF_S4_6_13",2010,185,"1_BEF",39.059479,-78.059835
"790","1_BEF_A2_6_14",2010,169,"1_BEF",39.059479,-78.059835
"791","1_BEF_T2_6_16",2010,188,"1_BEF",39.059479,-78.059835
"792","1_BEF_C28_6_18",2010,182,"1_BEF",39.059479,-78.059835
"793","1_BEF_J3_6_19",2010,182,"1_BEF",39.059479,-78.059835
"794","1_BEF_J9_6_20",2010,175,"1_BEF",39.059479,-78.059835
"795","1_BEF_C29_6_21",2010,177,"1_BEF",39.059479,-78.059835
"796","1_BEF_A16_6_22",2010,174,"1_BEF",39.059479,-78.059835
"797","2_KSR_T9_1_1",2010,211,"2_KSR",44.027957,-79.541863
"798","2_KSR_C14_1_2",2010,181,"2_KSR",44.027957,-79.541863
"799","2_KSR_J15_1_3",2010,196,"2_KSR",44.027957,-79.541863
"800","2_KSR_S22_1_4",2010,224,"2_KSR",44.027957,-79.541863
"801","2_KSR_T3_1_5",2010,196,"2_KSR",44.027957,-79.541863
"802","2_KSR_S9_1_6",2010,212,"2_KSR",44.027957,-79.541863
"803","2_KSR_J22_1_7",2010,196,"2_KSR",44.027957,-79.541863
"804","2_KSR_A22_1_8",2010,188,"2_KSR",44.027957,-79.541863
"805","2_KSR_J26_1_9",2010,190,"2_KSR",44.027957,-79.541863
"806","2_KSR_T11_1_10",2010,192,"2_KSR",44.027957,-79.541863
"807","2_KSR_C27_1_11",2010,189,"2_KSR",44.027957,-79.541863
"808","2_KSR_S22_1_12",2010,225,"2_KSR",44.027957,-79.541863
"809","2_KSR_S17_1_13",2010,216,"2_KSR",44.027957,-79.541863
"810","2_KSR_S10_1_14",2010,203,"2_KSR",44.027957,-79.541863
"811","2_KSR_C30_1_15",2010,181,"2_KSR",44.027957,-79.541863
"812","2_KSR_T3_1_16",2010,188,"2_KSR",44.027957,-79.541863
"813","2_KSR_C17_1_17",2010,181,"2_KSR",44.027957,-79.541863
"814","2_KSR_E3_1_18",2010,182,"2_KSR",44.027957,-79.541863
"815","2_KSR_C19_1_19",2010,190,"2_KSR",44.027957,-79.541863
"816","2_KSR_T1_1_20",2010,189,"2_KSR",44.027957,-79.541863
"817","2_KSR_E16_1_21",2010,181,"2_KSR",44.027957,-79.541863
"818","2_KSR_S10_1_22",2010,211,"2_KSR",44.027957,-79.541863
"819","2_KSR_E16_1_23",2010,191,"2_KSR",44.027957,-79.541863
"820","2_KSR_S20_1_24",2010,216,"2_KSR",44.027957,-79.541863
"821","2_KSR_E12_1_25",2010,199,"2_KSR",44.027957,-79.541863
"822","2_KSR_J15_2_1",2010,197,"2_KSR",44.027957,-79.541863
"823","2_KSR_E6_2_2",2010,177,"2_KSR",44.027957,-79.541863
"824","2_KSR_E24_2_3",2010,191,"2_KSR",44.027957,-79.541863
"825","2_KSR_A7_2_4",2010,181,"2_KSR",44.027957,-79.541863
"826","2_KSR_J1_2_5",2010,184,"2_KSR",44.027957,-79.541863
"827","2_KSR_C11_2_6",2010,190,"2_KSR",44.027957,-79.541863
"828","2_KSR_J9_2_7",2010,191,"2_KSR",44.027957,-79.541863
"829","2_KSR_C30_2_8",2010,181,"2_KSR",44.027957,-79.541863
"830","2_KSR_E15_2_10",2010,184,"2_KSR",44.027957,-79.541863
"831","2_KSR_E30_2_11",2010,184,"2_KSR",44.027957,-79.541863
"832","2_KSR_S2_2_12",2010,198,"2_KSR",44.027957,-79.541863
"833","2_KSR_C11_2_13",2010,190,"2_KSR",44.027957,-79.541863
"834","2_KSR_J21_2_14",2010,191,"2_KSR",44.027957,-79.541863
"835","2_KSR_J10_2_15",2010,199,"2_KSR",44.027957,-79.541863
"836","2_KSR_E4_2_16",2010,181,"2_KSR",44.027957,-79.541863
"837","2_KSR_E23_2_17",2010,181,"2_KSR",44.027957,-79.541863
"838","2_KSR_E15_2_18",2010,181,"2_KSR",44.027957,-79.541863
"839","2_KSR_C1_2_19",2010,189,"2_KSR",44.027957,-79.541863
"840","2_KSR_C28_2_20",2010,181,"2_KSR",44.027957,-79.541863
"841","2_KSR_S6_2_21",2010,195,"2_KSR",44.027957,-79.541863
"842","2_KSR_J28_2_22",2010,191,"2_KSR",44.027957,-79.541863
"843","2_KSR_A7_2_23",2010,181,"2_KSR",44.027957,-79.541863
"844","2_KSR_S19_2_24",2010,213,"2_KSR",44.027957,-79.541863
"845","2_KSR_C18_2_25",2010,184,"2_KSR",44.027957,-79.541863
"846","2_KSR_T6_3_1",2010,195,"2_KSR",44.027957,-79.541863
"847","2_KSR_J25_3_2",2010,188,"2_KSR",44.027957,-79.541863
"848","2_KSR_J17_3_3",2010,202,"2_KSR",44.027957,-79.541863
"849","2_KSR_A20_3_4",2010,177,"2_KSR",44.027957,-79.541863
"850","2_KSR_C18_3_5",2010,184,"2_KSR",44.027957,-79.541863
"851","2_KSR_T15_3_6",2010,198,"2_KSR",44.027957,-79.541863
"852","2_KSR_S6_3_7",2010,196,"2_KSR",44.027957,-79.541863
"853","2_KSR_C14_3_8",2010,182,"2_KSR",44.027957,-79.541863
"854","2_KSR_J26_3_9",2010,199,"2_KSR",44.027957,-79.541863
"855","2_KSR_C13_3_10",2010,182,"2_KSR",44.027957,-79.541863
"856","2_KSR_C22_3_11",2010,181,"2_KSR",44.027957,-79.541863
"857","2_KSR_A6_3_12",2010,182,"2_KSR",44.027957,-79.541863
"858","2_KSR_A2_3_13",2010,184,"2_KSR",44.027957,-79.541863
"859","2_KSR_C27_3_14",2010,184,"2_KSR",44.027957,-79.541863
"860","2_KSR_C20_3_16",2010,186,"2_KSR",44.027957,-79.541863
"861","2_KSR_C29_3_18",2010,190,"2_KSR",44.027957,-79.541863
"862","2_KSR_C15_3_19",2010,190,"2_KSR",44.027957,-79.541863
"863","2_KSR_J11_3_20",2010,195,"2_KSR",44.027957,-79.541863
"864","2_KSR_S17_3_21",2010,210,"2_KSR",44.027957,-79.541863
"865","2_KSR_J24_3_22",2010,192,"2_KSR",44.027957,-79.541863
"866","2_KSR_C2_3_23",2010,188,"2_KSR",44.027957,-79.541863
"867","2_KSR_J7_3_24",2010,188,"2_KSR",44.027957,-79.541863
"868","2_KSR_S15_3_25",2010,213,"2_KSR",44.027957,-79.541863
"869","2_KSR_J21_4_2",2010,185,"2_KSR",44.027957,-79.541863
"870","2_KSR_A6_4_3",2010,188,"2_KSR",44.027957,-79.541863
"871","2_KSR_E3_4_4",2010,176,"2_KSR",44.027957,-79.541863
"872","2_KSR_C22_4_5",2010,182,"2_KSR",44.027957,-79.541863
"873","2_KSR_T1_4_6",2010,195,"2_KSR",44.027957,-79.541863
"874","2_KSR_E6_4_7",2010,184,"2_KSR",44.027957,-79.541863
"875","2_KSR_E25_4_8",2010,182,"2_KSR",44.027957,-79.541863
"876","2_KSR_A16_4_9",2010,178,"2_KSR",44.027957,-79.541863
"877","2_KSR_E18_4_11",2010,184,"2_KSR",44.027957,-79.541863
"878","2_KSR_S13_4_12",2010,211,"2_KSR",44.027957,-79.541863
"879","2_KSR_A2_4_13",2010,188,"2_KSR",44.027957,-79.541863
"880","2_KSR_J1_4_15",2010,195,"2_KSR",44.027957,-79.541863
"881","2_KSR_S13_4_16",2010,198,"2_KSR",44.027957,-79.541863
"882","2_KSR_E2_4_17",2010,188,"2_KSR",44.027957,-79.541863
"883","2_KSR_S9_4_18",2010,209,"2_KSR",44.027957,-79.541863
"884","2_KSR_E11_4_19",2010,182,"2_KSR",44.027957,-79.541863
"885","2_KSR_T6_4_21",2010,195,"2_KSR",44.027957,-79.541863
"886","2_KSR_S19_4_22",2010,216,"2_KSR",44.027957,-79.541863
"887","2_KSR_T10_4_23",2010,188,"2_KSR",44.027957,-79.541863
"888","2_KSR_C19_4_24",2010,181,"2_KSR",44.027957,-79.541863
"889","2_KSR_E12_4_25",2010,181,"2_KSR",44.027957,-79.541863
"890","2_KSR_J3_5_1",2010,190,"2_KSR",44.027957,-79.541863
"891","2_KSR_T10_5_2",2010,190,"2_KSR",44.027957,-79.541863
"892","2_KSR_E25_5_3",2010,175,"2_KSR",44.027957,-79.541863
"893","2_KSR_S4_5_4",2010,218,"2_KSR",44.027957,-79.541863
"894","2_KSR_T15_5_5",2010,196,"2_KSR",44.027957,-79.541863
"895","2_KSR_J24_5_6",2010,188,"2_KSR",44.027957,-79.541863
"896","2_KSR_S1_5_7",2010,216,"2_KSR",44.027957,-79.541863
"897","2_KSR_E18_5_8",2010,188,"2_KSR",44.027957,-79.541863
"898","2_KSR_S14_5_10",2010,218,"2_KSR",44.027957,-79.541863
"899","2_KSR_C2_5_11",2010,188,"2_KSR",44.027957,-79.541863
"900","2_KSR_E23_5_12",2010,181,"2_KSR",44.027957,-79.541863
"901","2_KSR_E24_5_13",2010,188,"2_KSR",44.027957,-79.541863
"902","2_KSR_C20_5_14",2010,188,"2_KSR",44.027957,-79.541863
"903","2_KSR_E17_5_16",2010,181,"2_KSR",44.027957,-79.541863
"904","2_KSR_T2_5_17",2010,199,"2_KSR",44.027957,-79.541863
"905","2_KSR_T2_5_19",2010,190,"2_KSR",44.027957,-79.541863
"906","2_KSR_S23_5_20",2010,202,"2_KSR",44.027957,-79.541863
"907","2_KSR_S23_5_21",2010,216,"2_KSR",44.027957,-79.541863
"908","2_KSR_E13_5_22",2010,183,"2_KSR",44.027957,-79.541863
"909","2_KSR_J11_5_23",2010,199,"2_KSR",44.027957,-79.541863
"910","2_KSR_E17_5_24",2010,191,"2_KSR",44.027957,-79.541863
"911","2_KSR_C17_5_25",2010,191,"2_KSR",44.027957,-79.541863
"912","2_KSR_C1_6_1",2010,156,"2_KSR",44.027957,-79.541863
"913","2_KSR_J7_6_2",2010,190,"2_KSR",44.027957,-79.541863
"914","2_KSR_C29_6_3",2010,182,"2_KSR",44.027957,-79.541863
"915","2_KSR_A22_6_4",2010,190,"2_KSR",44.027957,-79.541863
"916","2_KSR_J22_6_5",2010,189,"2_KSR",44.027957,-79.541863
"917","2_KSR_E13_6_6",2010,174,"2_KSR",44.027957,-79.541863
"918","2_KSR_S1_6_7",2010,230,"2_KSR",44.027957,-79.541863
"919","2_KSR_T7_6_8",2010,184,"2_KSR",44.027957,-79.541863
"920","2_KSR_J25_6_9",2010,192,"2_KSR",44.027957,-79.541863
"921","2_KSR_C15_6_10",2010,184,"2_KSR",44.027957,-79.541863
"922","2_KSR_T14_6_11",2010,197,"2_KSR",44.027957,-79.541863
"923","2_KSR_A18_6_12",2010,189,"2_KSR",44.027957,-79.541863
"924","2_KSR_E30_6_13",2010,181,"2_KSR",44.027957,-79.541863
"925","2_KSR_E2_6_14",2010,188,"2_KSR",44.027957,-79.541863
"926","2_KSR_E11_6_15",2010,188,"2_KSR",44.027957,-79.541863
"927","2_KSR_S14_6_16",2010,223,"2_KSR",44.027957,-79.541863
"928","2_KSR_A12_6_17",2010,175,"2_KSR",44.027957,-79.541863
"929","2_KSR_A16_6_18",2010,181,"2_KSR",44.027957,-79.541863
"930","2_KSR_J9_6_19",2010,188,"2_KSR",44.027957,-79.541863
"931","2_KSR_J28_6_20",2010,200,"2_KSR",44.027957,-79.541863
"932","2_KSR_S20_6_21",2010,223,"2_KSR",44.027957,-79.541863
"933","2_KSR_J18_6_22",2010,202,"2_KSR",44.027957,-79.541863
"934","2_KSR_S15_6_23",2010,205,"2_KSR",44.027957,-79.541863
"935","2_KSR_S2_6_24",2010,202,"2_KSR",44.027957,-79.541863
"936","2_KSR_J10_6_25",2010,203,"2_KSR",44.027957,-79.541863
"937","3_Timmins_C18_1_1",2010,209,"3_Timmins",48.468117,-81.351663
"938","3_Timmins_E3_1_2",2010,217,"3_Timmins",48.468117,-81.351663
"939","3_Timmins_E23_1_6",2010,218,"3_Timmins",48.468117,-81.351663
"940","3_Timmins_C18_1_9",2010,213,"3_Timmins",48.468117,-81.351663
"941","3_Timmins_J9_1_10",2010,217,"3_Timmins",48.468117,-81.351663
"942","3_Timmins_S6_1_12",2010,231,"3_Timmins",48.468117,-81.351663
"943","3_Timmins_C1_1_13",2010,223,"3_Timmins",48.468117,-81.351663
"944","3_Timmins_C14_1_15",2010,204,"3_Timmins",48.468117,-81.351663
"945","3_Timmins_S19_1_17",2010,231,"3_Timmins",48.468117,-81.351663
"946","3_Timmins_E6_1_20",2010,209,"3_Timmins",48.468117,-81.351663
"947","3_Timmins_J10_1_21",2010,246,"3_Timmins",48.468117,-81.351663
"948","3_Timmins_C27_2_3",2010,234,"3_Timmins",48.468117,-81.351663
"949","3_Timmins_S12_2_5",2010,237,"3_Timmins",48.468117,-81.351663
"950","3_Timmins_S4_2_6",2010,234,"3_Timmins",48.468117,-81.351663
"951","3_Timmins_A18_2_7",2010,202,"3_Timmins",48.468117,-81.351663
"952","3_Timmins_E6_2_9",2010,211,"3_Timmins",48.468117,-81.351663
"953","3_Timmins_E11_2_11",2010,202,"3_Timmins",48.468117,-81.351663
"954","3_Timmins_C20_2_13",2010,217,"3_Timmins",48.468117,-81.351663
"955","3_Timmins_C19_2_16",2010,209,"3_Timmins",48.468117,-81.351663
"956","3_Timmins_T11_2_17",2010,223,"3_Timmins",48.468117,-81.351663
"957","3_Timmins_E18_2_18",2010,202,"3_Timmins",48.468117,-81.351663
"958","3_Timmins_J26_2_19",2010,220,"3_Timmins",48.468117,-81.351663
"959","3_Timmins_A6_2_21",2010,223,"3_Timmins",48.468117,-81.351663
"960","3_Timmins_C14_2_25",2010,213,"3_Timmins",48.468117,-81.351663
"961","3_Timmins_J21_3_1",2010,241,"3_Timmins",48.468117,-81.351663
"962","3_Timmins_A12_3_2",2010,197,"3_Timmins",48.468117,-81.351663
"963","3_Timmins_E13_3_3",2010,197,"3_Timmins",48.468117,-81.351663
"964","3_Timmins_A22_3_4",2010,209,"3_Timmins",48.468117,-81.351663
"965","3_Timmins_A2_3_5",2010,204,"3_Timmins",48.468117,-81.351663
"966","3_Timmins_A13_3_6",2010,209,"3_Timmins",48.468117,-81.351663
"967","3_Timmins_T6_3_7",2010,217,"3_Timmins",48.468117,-81.351663
"968","3_Timmins_J24_3_9",2010,224,"3_Timmins",48.468117,-81.351663
"969","3_Timmins_T15_3_10",2010,241,"3_Timmins",48.468117,-81.351663
"970","3_Timmins_C28_3_11",2010,221,"3_Timmins",48.468117,-81.351663
"971","3_Timmins_C29_3_12",2010,225,"3_Timmins",48.468117,-81.351663
"972","3_Timmins_C22_3_14",2010,197,"3_Timmins",48.468117,-81.351663
"973","3_Timmins_T6_3_16",2010,217,"3_Timmins",48.468117,-81.351663
"974","3_Timmins_E15_3_17",2010,217,"3_Timmins",48.468117,-81.351663
"975","3_Timmins_S6_3_18",2010,231,"3_Timmins",48.468117,-81.351663
"976","3_Timmins_J21_3_19",2010,227,"3_Timmins",48.468117,-81.351663
"977","3_Timmins_J11_3_20",2010,209,"3_Timmins",48.468117,-81.351663
"978","3_Timmins_E16_3_21",2010,219,"3_Timmins",48.468117,-81.351663
"979","3_Timmins_C11_3_22",2010,209,"3_Timmins",48.468117,-81.351663
"980","3_Timmins_E17_4_1",2010,202,"3_Timmins",48.468117,-81.351663
"981","3_Timmins_C20_4_2",2010,205,"3_Timmins",48.468117,-81.351663
"982","3_Timmins_J24_4_3",2010,226,"3_Timmins",48.468117,-81.351663
"983","3_Timmins_C2_4_4",2010,213,"3_Timmins",48.468117,-81.351663
"984","3_Timmins_E18_4_5",2010,226,"3_Timmins",48.468117,-81.351663
"985","3_Timmins_C13_4_6",2010,225,"3_Timmins",48.468117,-81.351663
"986","3_Timmins_C17_4_8",2010,197,"3_Timmins",48.468117,-81.351663
"987","3_Timmins_A7_4_9",2010,202,"3_Timmins",48.468117,-81.351663
"988","3_Timmins_C1_4_11",2010,202,"3_Timmins",48.468117,-81.351663
"989","3_Timmins_C2_4_12",2010,217,"3_Timmins",48.468117,-81.351663
"990","3_Timmins_J18_4_13",2010,225,"3_Timmins",48.468117,-81.351663
"991","3_Timmins_E30_4_14",2010,231,"3_Timmins",48.468117,-81.351663
"992","3_Timmins_E3_4_16",2010,206,"3_Timmins",48.468117,-81.351663
"993","3_Timmins_E2_4_18",2010,217,"3_Timmins",48.468117,-81.351663
"994","3_Timmins_S15_4_19",2010,237,"3_Timmins",48.468117,-81.351663
"995","3_Timmins_S13_4_21",2010,231,"3_Timmins",48.468117,-81.351663
"996","3_Timmins_J9_4_22",2010,226,"3_Timmins",48.468117,-81.351663
"997","3_Timmins_T10_5_1",2010,206,"3_Timmins",48.468117,-81.351663
"998","3_Timmins_T11_5_2",2010,219,"3_Timmins",48.468117,-81.351663
"999","3_Timmins_C15_5_4",2010,203,"3_Timmins",48.468117,-81.351663
"1000","3_Timmins_E25_5_10",2010,223,"3_Timmins",48.468117,-81.351663
"1001","3_Timmins_J7_5_11",2010,234,"3_Timmins",48.468117,-81.351663
"1002","3_Timmins_C29_5_12",2010,212,"3_Timmins",48.468117,-81.351663
"1003","3_Timmins_E24_5_13",2010,217,"3_Timmins",48.468117,-81.351663
"1004","3_Timmins_A16_5_14",2010,209,"3_Timmins",48.468117,-81.351663
"1005","3_Timmins_C15_5_18",2010,203,"3_Timmins",48.468117,-81.351663
"1006","3_Timmins_J25_5_19",2010,223,"3_Timmins",48.468117,-81.351663
"1007","3_Timmins_A22_5_20",2010,226,"3_Timmins",48.468117,-81.351663
"1008","3_Timmins_C30_5_21",2010,202,"3_Timmins",48.468117,-81.351663
"1009","3_Timmins_J7_5_23",2010,217,"3_Timmins",48.468117,-81.351663
"1010","3_Timmins_C13_5_24",2010,220,"3_Timmins",48.468117,-81.351663
"1011","3_Timmins_A7_6_3",2010,227,"3_Timmins",48.468117,-81.351663
"1012","3_Timmins_E12_6_8",2010,209,"3_Timmins",48.468117,-81.351663
"1013","3_Timmins_J25_6_9",2010,206,"3_Timmins",48.468117,-81.351663
"1014","3_Timmins_C11_6_10",2010,237,"3_Timmins",48.468117,-81.351663
"1015","3_Timmins_J28_6_11",2010,211,"3_Timmins",48.468117,-81.351663
"1016","3_Timmins_E4_6_13",2010,206,"3_Timmins",48.468117,-81.351663
"1017","3_Timmins_E12_6_14",2010,209,"3_Timmins",48.468117,-81.351663
"1018","3_Timmins_C28_6_15",2010,223,"3_Timmins",48.468117,-81.351663
"1019","3_Timmins_C27_6_16",2010,213,"3_Timmins",48.468117,-81.351663
"1020","3_Timmins_J15_6_18",2010,241,"3_Timmins",48.468117,-81.351663
"1021","3_Timmins_C30_6_20",2010,211,"3_Timmins",48.468117,-81.351663
"1022","3_Timmins_A18_6_21",2010,197,"3_Timmins",48.468117,-81.351663
